customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,avg_order_value,support_tickets_raised,newsletter_subscriber,referrals_made,lifetime_months
38260,748,190,496.19,470,190,2.61,27,0,14,24.6
38261,650,454,2419.5,164,454,5.33,20,1,27,21.4
38262,1949,430,5403.53,522,430,12.57,22,0,1,64.0
38263,1333,192,2639.12,114,192,13.75,20,1,38,43.8
38264,1455,493,1308.81,532,493,2.65,11,1,30,47.8
38265,839,281,5211.75,84,281,18.55,20,1,6,27.6
38266,2476,148,797.21,76,148,5.39,20,1,43,81.3
38267,1362,449,133.25,490,449,0.3,16,1,44,44.7
38268,1846,371,718.19,457,371,1.94,20,1,13,60.6
38269,354,228,482.78,444,228,2.12,8,1,1,11.6
38270,697,8,6277.06,117,8,784.63,0,1,20,22.9
38271,1697,309,1092.81,476,309,3.54,27,1,23,55.7
38272,1659,184,268.09,355,184,1.46,9,1,1,54.5
38273,415,98,50.39,307,98,0.51,12,1,24,13.6
38274,1837,410,1521.5,349,410,3.71,18,1,2,60.3
38275,195,243,224.74,444,243,0.92,28,0,42,6.4
38276,2196,282,468.8,262,282,1.66,1,1,36,72.1
38277,2230,469,5072.21,280,469,10.81,26,0,29,73.3
38278,1318,297,1386.7,63,297,4.67,16,0,0,43.3
38279,201,375,8172.61,307,375,21.79,21,1,5,6.6
38280,289,266,12335.17,374,266,46.37,13,0,48,9.5
38281,149,79,150.31,549,79,1.9,22,0,49,4.9
38282,1311,478,1156.24,211,478,2.42,5,0,4,43.1
38283,1330,233,6485.53,160,233,27.83,6,0,27,43.7
38284,761,387,1176.28,602,387,3.04,23,0,2,25.0
38285,336,76,1136.15,235,76,14.95,3,1,5,11.0
38286,2180,308,49980.2,599,308,162.27,9,1,22,71.6
38287,1523,279,3950.43,386,279,14.16,0,1,22,50.0
38288,689,189,5637.51,48,189,29.83,22,1,22,22.6
38289,1434,50,8252.93,430,50,165.06,24,1,23,47.1
38290,1697,123,605.88,696,123,4.93,22,0,48,55.7
38291,1136,274,2536.31,385,274,9.26,19,1,45,37.3
38292,129,75,22379.04,227,75,298.39,12,1,30,4.2
38293,1677,418,916.73,604,418,2.19,21,1,13,55.1
38294,1398,479,3563.93,73,479,7.44,0,0,49,45.9
38295,440,212,1648.45,11,212,7.78,7,0,20,14.5
38296,78,381,87.14,373,381,0.23,0,1,7,2.6
38297,1517,483,1913.71,224,483,3.96,3,1,28,49.8
38298,1490,77,5798.84,231,77,75.31,28,1,47,48.9
38299,975,144,337.89,63,144,2.35,9,0,13,32.0
38300,401,142,2008.81,33,142,14.15,28,1,12,13.2
38301,2472,220,8991.28,129,220,40.87,25,0,38,81.2
38302,1329,268,906.77,47,268,3.38,26,1,11,43.7
38303,2159,330,67.01,29,330,0.2,8,0,17,70.9
38304,1820,419,7332.58,278,419,17.5,15,0,6,59.8
38305,934,168,2026.43,630,168,12.06,5,0,48,30.7
38306,401,433,23986.49,442,433,55.4,2,1,20,13.2
38307,45,301,517.67,630,301,1.72,2,1,47,1.5
38308,872,315,370.7,239,315,1.18,0,1,37,28.6
38309,1282,58,8694.24,448,58,149.9,4,1,29,42.1
38310,1362,343,2502.1,480,343,7.29,23,0,30,44.7
38311,807,19,1264.25,509,19,66.54,4,1,33,26.5
38312,1663,353,557.42,656,353,1.58,12,0,14,54.6
38313,1602,68,1010.11,282,68,14.85,28,1,1,52.6
38314,1323,316,321.63,450,316,1.02,22,1,43,43.5
38315,149,374,5935.31,611,374,15.87,18,1,40,4.9
38316,1431,13,33353.35,38,13,2565.64,29,0,29,47.0
38317,784,490,587.71,320,490,1.2,21,0,46,25.8
38318,1722,26,3478.13,725,26,133.77,23,1,7,56.6
38319,1880,482,3804.6,423,482,7.89,20,0,29,61.8
38320,1353,381,295.36,350,381,0.78,16,0,21,44.4
38321,1056,82,3571.01,676,82,43.55,4,0,42,34.7
38322,37,482,219.21,577,482,0.45,14,1,39,1.2
38323,1867,478,10062.84,497,478,21.05,7,0,20,61.3
38324,851,152,13327.35,507,152,87.68,20,0,8,28.0
38325,1631,344,12316.51,89,344,35.8,2,1,39,53.6
38326,2426,64,3688.35,244,64,57.63,27,0,37,79.7
38327,176,456,537.26,623,456,1.18,26,1,19,5.8
38328,1272,319,417.03,507,319,1.31,26,1,23,41.8
38329,234,269,6022.85,169,269,22.39,27,0,48,7.7
38330,803,374,506.97,337,374,1.36,23,1,8,26.4
38331,1190,477,20079.13,47,477,42.09,4,1,43,39.1
38332,2134,267,1491.62,17,267,5.59,23,1,35,70.1
38333,266,386,414.37,306,386,1.07,17,0,41,8.7
38334,2302,153,7582.57,546,153,49.56,17,1,22,75.6
38335,856,156,5778.66,434,156,37.04,3,1,20,28.1
38336,1694,191,421.77,212,191,2.21,23,1,36,55.7
38337,2078,79,4312.09,506,79,54.58,16,1,36,68.3
38338,663,459,108.14,63,459,0.24,19,0,1,21.8
38339,108,121,1428.54,163,121,11.81,8,0,19,3.5
38340,1436,282,116.47,277,282,0.41,5,1,43,47.2
38341,1708,394,34498.21,288,394,87.56,7,1,39,56.1
38342,462,225,14617.64,381,225,64.97,3,0,8,15.2
38343,32,413,13335.73,569,413,32.29,0,1,19,1.1
38344,1457,487,11228.04,353,487,23.06,26,1,3,47.9
38345,51,358,2709.07,433,358,7.57,13,0,47,1.7
38346,471,45,3500.04,501,45,77.78,12,1,49,15.5
38347,903,118,3004.81,189,118,25.46,7,1,31,29.7
38348,2099,248,204.9,93,248,0.83,16,0,18,69.0
38349,209,12,14892.69,133,12,1241.06,24,1,0,6.9
38350,1335,320,2316.3,360,320,7.24,0,0,40,43.9
38351,2205,102,334.46,17,102,3.28,28,0,17,72.4
38352,50,31,6777.48,179,31,218.63,20,0,21,1.6
38353,577,80,2244.77,311,80,28.06,27,1,14,19.0
38354,2514,246,39850.93,617,246,162.0,19,0,17,82.6
38355,1392,361,14551.25,223,361,40.31,4,1,16,45.7
38356,335,404,2008.43,310,404,4.97,23,1,15,11.0
38357,948,455,3454.11,592,455,7.59,13,1,38,31.1
38358,1642,170,9755.43,230,170,57.38,9,1,23,53.9
38359,1374,474,567.64,17,474,1.2,1,0,23,45.1
38360,171,347,1120.9,648,347,3.23,0,1,38,5.6
38361,1153,248,8391.29,318,248,33.84,26,0,19,37.9
38362,1163,185,15592.8,676,185,84.29,27,1,16,38.2
38363,1903,81,29011.29,55,81,358.16,15,0,28,62.5
38364,1827,466,265.26,27,466,0.57,27,1,12,60.0
38365,1437,317,595.42,646,317,1.88,13,1,20,47.2
38366,356,203,3228.36,595,203,15.9,16,1,33,11.7
38367,2233,325,5233.99,505,325,16.1,13,1,16,73.4
38368,1384,184,2095.64,429,184,11.39,6,0,2,45.5
38369,2284,280,24864.95,148,280,88.8,3,1,20,75.0
38370,1379,362,5059.16,393,362,13.98,18,0,40,45.3
38371,110,463,676.09,41,463,1.46,11,1,42,3.6
38372,2225,120,572.53,686,120,4.77,11,0,34,73.1
38373,1218,145,1826.47,79,145,12.6,1,1,41,40.0
38374,2341,106,282.4,10,106,2.66,24,1,29,76.9
38375,375,159,3650.32,361,159,22.96,21,0,31,12.3
38376,1807,206,466.68,311,206,2.27,28,1,29,59.4
38377,1604,291,941.63,243,291,3.24,5,0,31,52.7
38378,1688,278,8457.76,128,278,30.42,12,1,48,55.5
38379,411,469,2434.18,663,469,5.19,0,1,20,13.5
38380,1350,65,643.28,256,65,9.9,28,0,3,44.3
38381,539,202,73601.03,254,202,364.36,9,1,18,17.7
38382,2495,332,121.75,159,332,0.37,25,0,25,82.0
38383,1132,469,3319.67,32,469,7.08,18,0,2,37.2
38384,1773,488,2456.0,529,488,5.03,5,1,20,58.2
38385,2223,439,1738.43,620,439,3.96,15,1,35,73.0
38386,1589,34,5349.7,189,34,157.34,11,0,25,52.2
38387,1347,177,16397.19,532,177,92.64,18,0,25,44.3
38388,2414,425,119.61,143,425,0.28,1,0,15,79.3
38389,1317,161,114.04,520,161,0.71,14,1,42,43.3
38390,1620,361,14511.42,39,361,40.2,7,1,6,53.2
38391,1128,279,549.82,200,279,1.97,21,1,46,37.1
38392,2447,68,7960.36,655,68,117.06,18,1,10,80.4
38393,366,362,12794.67,59,362,35.34,22,1,5,12.0
38394,247,355,1080.38,311,355,3.04,22,1,19,8.1
38395,435,499,19742.16,209,499,39.56,2,1,33,14.3
38396,543,13,1402.85,716,13,107.91,28,1,18,17.8
38397,1090,287,1189.61,330,287,4.14,29,0,4,35.8
38398,2525,338,546.65,17,338,1.62,22,1,38,83.0
38399,85,423,843.91,722,423,2.0,11,0,4,2.8
38400,509,373,979.24,314,373,2.63,23,0,2,16.7
38401,1543,49,1473.13,642,49,30.06,0,0,48,50.7
38402,1949,136,497.03,589,136,3.65,25,1,24,64.0
38403,2363,468,3551.89,28,468,7.59,20,0,18,77.6
38404,212,96,1259.06,305,96,13.12,13,0,35,7.0
38405,1580,360,628.5,684,360,1.75,3,1,4,51.9
38406,2117,392,50097.98,198,392,127.8,19,1,12,69.5
38407,66,469,1444.96,629,469,3.08,0,1,7,2.2
38408,1721,266,10177.22,9,266,38.26,0,1,42,56.5
38409,113,140,1027.62,23,140,7.34,12,1,21,3.7
38410,326,458,1569.6,626,458,3.43,8,1,5,10.7
38411,1073,246,1139.66,109,246,4.63,16,0,22,35.2
38412,1762,292,79.74,544,292,0.27,25,0,11,57.9
38413,76,444,1768.67,192,444,3.98,1,1,12,2.5
38414,2254,30,913.87,216,30,30.46,8,1,22,74.0
38415,1458,393,991.71,164,393,2.52,11,0,39,47.9
38416,2450,418,440.57,501,418,1.05,12,1,41,80.5
38417,405,159,7041.69,648,159,44.29,10,1,44,13.3
38418,2192,447,464.41,266,447,1.04,21,1,27,72.0
38419,1392,184,13032.53,368,184,70.83,25,0,5,45.7
38420,518,5,1643.01,112,5,328.6,10,1,14,17.0
38421,1335,53,14654.18,644,53,276.49,14,0,13,43.9
38422,2035,85,4034.74,55,85,47.47,6,0,41,66.9
38423,1857,27,2752.0,194,27,101.93,25,1,31,61.0
38424,1246,139,1482.74,151,139,10.67,25,0,20,40.9
38425,2289,221,4772.08,46,221,21.59,18,0,15,75.2
38426,1948,396,3522.01,342,396,8.89,27,1,4,64.0
38427,933,52,9364.72,460,52,180.09,20,1,10,30.7
38428,933,317,1992.99,558,317,6.29,3,0,45,30.7
38429,316,258,5249.67,514,258,20.35,25,0,35,10.4
38430,1022,207,857.42,559,207,4.14,29,1,2,33.6
38431,1169,181,1126.43,650,181,6.22,20,0,16,38.4
38432,822,467,20657.39,34,467,44.23,10,1,27,27.0
38433,387,298,2193.31,125,298,7.36,7,0,8,12.7
38434,1566,143,21631.38,652,143,151.27,18,0,45,51.4
38435,1487,113,2031.68,532,113,17.98,13,1,44,48.9
38436,1646,91,2439.32,93,91,26.81,26,0,8,54.1
38437,1398,129,5112.7,421,129,39.63,25,0,31,45.9
38438,2208,339,3971.35,312,339,11.71,24,0,7,72.5
38439,1635,16,965.49,553,16,60.34,19,1,11,53.7
38440,1556,340,561.55,442,340,1.65,18,0,12,51.1
38441,2372,175,2547.66,523,175,14.56,22,1,43,77.9
38442,2444,25,2925.22,283,25,117.01,27,0,26,80.3
38443,494,95,562.44,627,95,5.92,0,1,49,16.2
38444,244,274,1102.24,384,274,4.02,5,1,19,8.0
38445,1234,421,9420.31,400,421,22.38,5,1,4,40.5
38446,561,307,4256.63,222,307,13.87,5,0,42,18.4
38447,261,137,433.83,559,137,3.17,26,1,24,8.6
38448,704,456,1477.93,440,456,3.24,8,0,4,23.1
38449,2152,111,5003.72,650,111,45.08,9,0,39,70.7
38450,1338,434,23713.25,286,434,54.64,4,1,25,44.0
38451,1902,412,646.4,487,412,1.57,20,1,32,62.5
38452,437,404,2281.54,220,404,5.65,18,0,1,14.4
38453,1802,169,312.92,566,169,1.85,14,0,1,59.2
38454,666,249,5440.95,294,249,21.85,8,1,22,21.9
38455,1506,221,12026.66,635,221,54.42,6,1,22,49.5
38456,1441,100,1690.28,509,100,16.9,28,1,7,47.3
38457,2135,35,2859.45,61,35,81.7,10,1,2,70.1
38458,2437,465,4288.64,532,465,9.22,10,1,47,80.1
38459,294,401,701.95,453,401,1.75,12,0,11,9.7
38460,1063,120,1172.03,240,120,9.77,13,1,15,34.9
38461,1051,203,1970.63,341,203,9.71,14,1,45,34.5
38462,1056,460,5976.37,45,460,12.99,5,1,15,34.7
38463,680,107,2094.79,711,107,19.58,12,1,26,22.3
38464,1205,220,674.59,129,220,3.07,24,1,14,39.6
38465,338,266,21.75,230,266,0.08,16,1,28,11.1
38466,1942,455,191.33,539,455,0.42,17,0,35,63.8
38467,1298,294,79.14,300,294,0.27,2,1,10,42.6
38468,1868,295,2785.01,532,295,9.44,21,1,36,61.4
38469,1522,444,42633.43,660,444,96.02,0,1,0,50.0
38470,2042,192,2375.92,248,192,12.37,8,1,35,67.1
38471,2422,236,3259.32,118,236,13.81,4,0,49,79.6
38472,2203,227,11666.07,48,227,51.39,19,1,1,72.4
38473,1191,453,1462.2,678,453,3.23,28,1,40,39.1
38474,1915,140,761.01,292,140,5.44,10,1,12,62.9
38475,1345,164,5936.53,182,164,36.2,4,0,20,44.2
38476,262,338,63586.17,695,338,188.12,5,1,2,8.6
38477,1208,349,414.27,645,349,1.19,12,0,4,39.7
38478,1937,358,35244.13,463,358,98.45,14,0,16,63.6
38479,1730,489,8352.31,346,489,17.08,27,1,19,56.8
38480,311,250,1669.32,611,250,6.68,25,0,30,10.2
38481,1203,246,8770.45,322,246,35.65,20,1,12,39.5
38482,1765,422,376.88,21,422,0.89,6,1,15,58.0
38483,1924,190,3319.72,54,190,17.47,9,0,8,63.2
38484,2374,273,4459.37,581,273,16.33,21,1,16,78.0
38485,537,281,810.34,411,281,2.88,3,0,30,17.6
38486,2067,117,5638.62,92,117,48.19,13,1,21,67.9
38487,2035,424,1209.75,188,424,2.85,11,1,8,66.9
38488,392,145,981.17,688,145,6.77,4,0,48,12.9
38489,297,145,1546.38,202,145,10.66,11,0,45,9.8
38490,1475,330,757.26,398,330,2.29,29,0,35,48.5
38491,2114,425,269.0,525,425,0.63,11,1,19,69.4
38492,1027,137,134.22,704,137,0.98,28,1,0,33.7
38493,1573,180,3757.93,684,180,20.88,13,1,19,51.7
38494,178,133,47011.9,310,133,353.47,26,1,11,5.8
38495,2055,407,1246.1,548,407,3.06,17,1,24,67.5
38496,710,381,266.16,64,381,0.7,11,1,11,23.3
38497,1396,63,966.12,124,63,15.34,23,1,27,45.9
38498,2028,87,21884.5,153,87,251.55,11,1,41,66.6
38499,297,292,433.95,571,292,1.49,5,1,5,9.8
38500,1665,423,587.38,465,423,1.39,29,0,26,54.7
38501,584,487,960.09,359,487,1.97,9,1,40,19.2
38502,2307,345,197.67,471,345,0.57,19,1,12,75.8
38503,36,68,1125.82,284,68,16.56,27,0,41,1.2
38504,263,323,731.92,537,323,2.27,23,1,32,8.6
38505,2525,254,2096.64,706,254,8.25,29,1,6,83.0
38506,98,483,470.26,13,483,0.97,17,1,16,3.2
38507,1199,128,1510.2,636,128,11.8,16,1,2,39.4
38508,1736,219,4476.76,652,219,20.44,15,0,3,57.0
38509,1486,386,45793.86,190,386,118.64,8,0,22,48.8
38510,699,100,2246.7,4,100,22.47,6,1,0,23.0
38511,619,118,2067.62,494,118,17.52,27,1,49,20.3
38512,2281,8,488.78,444,8,61.1,19,0,29,74.9
38513,1859,236,21857.27,294,236,92.62,29,1,41,61.1
38514,46,298,2018.58,190,298,6.77,6,0,0,1.5
38515,2039,83,3294.66,445,83,39.69,0,0,34,67.0
38516,2050,222,2580.16,578,222,11.62,19,1,2,67.3
38517,1555,51,136.26,22,51,2.67,5,0,40,51.1
38518,2198,366,1580.41,191,366,4.32,21,0,11,72.2
38519,2323,438,606.69,374,438,1.39,0,1,47,76.3
38520,1018,391,15970.44,397,391,40.85,7,1,39,33.4
38521,297,258,908.42,105,258,3.52,1,1,47,9.8
38522,1106,338,1070.05,636,338,3.17,19,1,15,36.3
38523,1633,388,182.21,369,388,0.47,11,1,10,53.6
38524,1964,6,106.87,288,6,17.81,22,1,44,64.5
38525,1672,174,1322.92,74,174,7.6,6,1,36,54.9
38526,477,42,610.9,522,42,14.55,15,1,23,15.7
38527,997,476,5793.47,503,476,12.17,21,1,31,32.8
38528,1436,197,75.45,32,197,0.38,2,0,49,47.2
38529,1715,149,91505.75,723,149,614.13,25,1,7,56.3
38530,534,336,16849.9,336,336,50.15,19,1,41,17.5
38531,636,25,358.97,465,25,14.36,0,0,13,20.9
38532,1952,98,71.07,15,98,0.73,19,0,15,64.1
38533,475,16,894.01,429,16,55.88,13,0,18,15.6
38534,1575,330,162.83,220,330,0.49,21,1,38,51.7
38535,450,367,792.9,43,367,2.16,24,1,37,14.8
38536,1229,111,3462.8,557,111,31.2,15,0,19,40.4
38537,1606,89,69.19,319,89,0.78,15,1,39,52.8
38538,957,228,73602.27,585,228,322.82,7,1,18,31.4
38539,1690,198,6931.94,123,198,35.01,9,0,31,55.5
38540,1490,135,13670.38,574,135,101.26,7,0,31,48.9
38541,1087,457,2089.25,312,457,4.57,3,1,38,35.7
38542,2456,336,1128.1,598,336,3.36,2,1,33,80.7
38543,759,124,1718.98,565,124,13.86,4,1,4,24.9
38544,1470,32,4432.9,598,32,138.53,25,0,18,48.3
38545,1235,202,14445.2,365,202,71.51,8,0,42,40.6
38546,457,327,26897.69,604,327,82.26,19,0,1,15.0
38547,503,302,731.28,696,302,2.42,23,0,17,16.5
38548,1164,409,263.7,101,409,0.64,1,0,49,38.2
38549,2251,400,865.62,413,400,2.16,14,1,32,73.9
38550,1856,430,7145.58,25,430,16.62,13,0,46,61.0
38551,1166,167,876.06,697,167,5.25,7,1,42,38.3
38552,1073,230,8800.58,272,230,38.26,5,0,12,35.2
38553,2317,17,603.84,58,17,35.52,1,1,27,76.1
38554,1570,275,4370.31,288,275,15.89,25,1,45,51.6
38555,2112,457,2586.75,405,457,5.66,5,0,44,69.4
38556,2316,115,3489.86,201,115,30.35,24,1,47,76.1
38557,2216,79,704.7,633,79,8.92,8,0,5,72.8
38558,1864,35,3770.64,675,35,107.73,21,0,47,61.2
38559,763,328,1073.75,169,328,3.27,9,1,40,25.1
38560,1154,482,433.78,671,482,0.9,11,1,7,37.9
38561,2261,99,750.78,234,99,7.58,14,1,49,74.3
38562,275,413,1917.1,280,413,4.64,2,0,2,9.0
38563,291,86,1125.2,689,86,13.08,18,1,9,9.6
38564,1425,498,2092.65,537,498,4.2,11,1,33,46.8
38565,1297,445,4844.99,28,445,10.89,0,0,49,42.6
38566,138,307,48.99,329,307,0.16,10,0,12,4.5
38567,924,330,3042.6,562,330,9.22,3,0,11,30.4
38568,2286,338,577.55,491,338,1.71,4,1,36,75.1
38569,1690,227,2864.28,122,227,12.62,16,0,10,55.5
38570,183,307,562.29,413,307,1.83,5,1,45,6.0
38571,1153,152,4652.53,669,152,30.61,29,1,31,37.9
38572,1225,227,769.83,660,227,3.39,17,1,10,40.2
38573,1879,178,134.53,182,178,0.76,7,1,14,61.7
38574,971,212,3274.72,587,212,15.45,7,1,35,31.9
38575,2320,140,102.26,197,140,0.73,1,0,34,76.2
38576,1797,257,514.21,692,257,2.0,29,1,34,59.0
38577,1199,84,3871.78,705,84,46.09,4,0,18,39.4
38578,60,54,6467.57,577,54,119.77,0,1,4,2.0
38579,2215,232,1472.04,219,232,6.34,7,1,23,72.8
38580,622,110,1629.44,178,110,14.81,0,1,20,20.4
38581,1245,221,99.28,186,221,0.45,11,1,40,40.9
38582,89,263,2202.1,183,263,8.37,21,1,14,2.9
38583,1809,409,6063.95,601,409,14.83,27,0,25,59.4
38584,1689,91,368.97,587,91,4.05,19,1,8,55.5
38585,899,305,3193.44,396,305,10.47,23,0,43,29.5
38586,2139,475,3322.71,636,475,7.0,19,1,1,70.3
38587,1570,116,4240.37,725,116,36.55,10,1,42,51.6
38588,1893,473,11156.19,570,473,23.59,17,0,30,62.2
38589,1043,129,13194.57,478,129,102.28,10,0,34,34.3
38590,1389,369,27494.56,179,369,74.51,29,1,9,45.6
38591,1018,66,656.76,366,66,9.95,12,0,19,33.4
38592,2171,246,1179.59,3,246,4.8,28,1,21,71.3
38593,939,311,1223.0,30,311,3.93,12,1,30,30.8
38594,1571,134,341.34,630,134,2.55,29,1,34,51.6
38595,1121,226,839.58,680,226,3.71,12,0,5,36.8
38596,2422,380,9505.77,494,380,25.02,13,1,12,79.6
38597,1350,486,3944.42,554,486,8.12,21,0,18,44.3
38598,379,145,960.35,202,145,6.62,29,1,26,12.5
38599,2294,336,6642.06,82,336,19.77,19,0,15,75.4
38600,1303,328,4078.0,641,328,12.43,0,1,9,42.8
38601,922,63,4711.09,94,63,74.78,28,1,32,30.3
38602,1650,365,9969.65,483,365,27.31,22,0,28,54.2
38603,1037,128,2588.28,360,128,20.22,7,0,34,34.1
38604,2168,496,41890.4,452,496,84.46,23,1,21,71.2
38605,629,279,8964.96,378,279,32.13,2,1,0,20.7
38606,173,174,132.23,510,174,0.76,0,0,6,5.7
38607,605,111,462.31,185,111,4.16,14,0,18,19.9
38608,299,445,1750.43,151,445,3.93,15,1,13,9.8
38609,2319,142,240.51,683,142,1.69,0,1,13,76.2
38610,2382,104,398.83,339,104,3.83,5,0,36,78.3
38611,761,57,4262.37,714,57,74.78,13,1,0,25.0
38612,147,281,502.75,683,281,1.79,5,1,14,4.8
38613,2333,206,1216.2,292,206,5.9,16,0,34,76.6
38614,118,431,12656.89,280,431,29.37,27,1,31,3.9
38615,2364,52,25190.79,102,52,484.44,3,0,24,77.7
38616,112,207,445.5,186,207,2.15,1,0,33,3.7
38617,2270,487,5612.7,337,487,11.53,26,1,24,74.6
38618,198,216,3721.99,80,216,17.23,13,1,39,6.5
38619,713,449,442.7,20,449,0.99,6,1,46,23.4
38620,1204,190,654.93,9,190,3.45,0,0,13,39.6
38621,1774,75,1040.1,281,75,13.87,8,1,17,58.3
38622,1476,1,80145.56,578,1,80145.56,5,1,6,48.5
38623,522,61,13951.78,287,61,228.72,9,0,26,17.1
38624,2272,119,2667.33,398,119,22.41,11,1,32,74.6
38625,1708,488,208.9,364,488,0.43,18,0,15,56.1
38626,229,113,587.87,574,113,5.2,6,1,19,7.5
38627,1494,416,6219.02,1,416,14.95,1,1,6,49.1
38628,759,399,7535.92,106,399,18.89,26,0,4,24.9
38629,1242,489,223.68,143,489,0.46,16,1,3,40.8
38630,469,51,2284.55,706,51,44.8,10,1,3,15.4
38631,1114,297,11368.4,332,297,38.28,27,0,36,36.6
38632,1814,137,2497.46,241,137,18.23,21,1,5,59.6
38633,1697,223,4589.15,330,223,20.58,3,0,1,55.7
38634,2146,145,218.66,324,145,1.51,29,1,38,70.5
38635,1248,462,3179.04,478,462,6.88,29,0,5,41.0
38636,2331,101,1834.49,658,101,18.16,0,1,44,76.6
38637,1474,152,85.7,374,152,0.56,1,1,9,48.4
38638,2060,189,7138.8,135,189,37.77,22,0,8,67.7
38639,1811,491,4245.4,711,491,8.65,28,0,0,59.5
38640,810,287,576.38,199,287,2.01,8,0,7,26.6
38641,1328,330,13355.14,332,330,40.47,26,0,4,43.6
38642,406,114,7614.78,224,114,66.8,0,0,0,13.3
38643,2145,459,3194.31,434,459,6.96,1,1,6,70.5
38644,1076,138,7628.65,402,138,55.28,24,0,8,35.3
38645,70,228,817.86,0,228,3.59,1,0,8,2.3
38646,1616,181,3106.08,499,181,17.16,1,0,23,53.1
38647,1628,285,2003.69,334,285,7.03,8,1,24,53.5
38648,1578,128,7193.4,372,128,56.2,9,1,34,51.8
38649,240,455,667.98,446,455,1.47,25,1,47,7.9
38650,33,352,459.61,593,352,1.31,21,1,49,1.1
38651,482,93,769.1,114,93,8.27,5,1,43,15.8
38652,572,199,14757.63,40,199,74.16,3,1,41,18.8
38653,166,114,1712.21,38,114,15.02,27,0,44,5.5
38654,1770,193,1074.68,159,193,5.57,3,0,45,58.1
38655,497,348,1159.43,538,348,3.33,5,0,4,16.3
38656,242,236,656.2,461,236,2.78,14,0,29,8.0
38657,1159,249,2573.3,470,249,10.33,1,1,27,38.1
38658,1312,165,1590.35,692,165,9.64,16,0,48,43.1
38659,2463,490,1257.77,24,490,2.57,14,1,9,80.9
38660,244,304,1212.8,123,304,3.99,17,0,4,8.0
38661,2091,162,3919.57,436,162,24.19,9,1,41,68.7
38662,405,245,1577.64,247,245,6.44,28,1,4,13.3
38663,68,200,12237.56,148,200,61.19,21,0,11,2.2
38664,120,73,9119.62,188,73,124.93,14,1,31,3.9
38665,1542,258,2077.85,679,258,8.05,12,0,11,50.7
38666,769,249,1100.2,66,249,4.42,14,1,32,25.3
38667,2448,133,435.33,358,133,3.27,23,1,44,80.4
38668,344,248,1886.25,416,248,7.61,29,0,13,11.3
38669,2004,61,638.5,564,61,10.47,29,0,34,65.8
38670,729,418,5801.91,420,418,13.88,15,1,3,23.9
38671,782,2,23004.08,411,2,11502.04,17,0,40,25.7
38672,1722,181,2788.65,424,181,15.41,4,1,47,56.6
38673,1124,424,929.45,430,424,2.19,1,1,17,36.9
38674,1410,165,734.84,29,165,4.45,20,0,35,46.3
38675,2134,47,443.66,320,47,9.44,5,0,5,70.1
38676,1232,322,2693.46,325,322,8.36,20,1,25,40.5
38677,659,166,813.73,468,166,4.9,29,1,19,21.6
38678,903,262,3405.24,647,262,13.0,8,0,43,29.7
38679,2353,482,1815.42,58,482,3.77,11,0,40,77.3
38680,137,411,4340.11,250,411,10.56,2,0,15,4.5
38681,1348,229,454.63,193,229,1.99,15,0,43,44.3
38682,1802,341,32377.78,203,341,94.95,18,1,0,59.2
38683,1268,272,396.9,672,272,1.46,18,1,9,41.7
38684,2373,229,1499.04,682,229,6.55,15,0,2,78.0
38685,54,200,6782.69,381,200,33.91,20,1,30,1.8
38686,73,114,4903.43,5,114,43.01,28,1,13,2.4
38687,1021,431,1753.26,113,431,4.07,26,0,13,33.5
38688,674,306,477.31,538,306,1.56,16,0,45,22.1
38689,2048,375,4859.89,322,375,12.96,19,1,42,67.3
38690,522,14,2562.84,331,14,183.06,12,1,23,17.1
38691,1878,400,23338.25,354,400,58.35,19,1,21,61.7
38692,713,416,553.32,591,416,1.33,8,1,33,23.4
38693,1414,307,4116.31,104,307,13.41,29,1,25,46.5
38694,1427,181,11985.32,402,181,66.22,1,1,21,46.9
38695,1339,78,2413.99,691,78,30.95,19,1,44,44.0
38696,2523,36,226.46,193,36,6.29,5,1,0,82.9
38697,1405,54,1191.12,341,54,22.06,4,0,43,46.2
38698,1112,355,998.83,323,355,2.81,5,1,14,36.5
38699,1833,338,325.88,208,338,0.96,28,0,17,60.2
38700,1284,3,3840.13,517,3,1280.04,21,1,28,42.2
38701,569,321,1596.24,279,321,4.97,24,1,7,18.7
38702,166,117,4113.62,97,117,35.16,8,0,5,5.5
38703,38,392,7989.06,490,392,20.38,20,1,37,1.2
38704,1081,273,1102.39,240,273,4.04,28,1,35,35.5
38705,2310,457,4369.67,359,457,9.56,13,1,8,75.9
38706,2500,134,3416.17,77,134,25.49,22,1,4,82.1
38707,2120,144,895.19,271,144,6.22,23,1,13,69.6
38708,1176,406,1553.35,251,406,3.83,1,0,44,38.6
38709,1079,356,1475.24,589,356,4.14,6,1,12,35.4
38710,1330,165,1909.99,221,165,11.58,28,1,10,43.7
38711,1500,402,182.51,164,402,0.45,12,0,16,49.3
38712,2352,178,2887.43,139,178,16.22,0,0,29,77.3
38713,2059,15,254.17,335,15,16.94,19,1,12,67.6
38714,512,231,3075.86,412,231,13.32,1,1,39,16.8
38715,241,127,9895.83,62,127,77.92,3,0,29,7.9
38716,2267,254,5430.01,660,254,21.38,11,1,43,74.5
38717,667,291,111.71,461,291,0.38,20,1,23,21.9
38718,1089,201,46091.2,132,201,229.31,9,1,46,35.8
